 19.04.2024 00:18:08;2,6,4,4,2;Crash;0;0
 19.04.2024 00:18:09;6,6,5,4,2;Crash;0;0
 19.04.2024 00:18:09;4,4,5,4,2;None;0;0
 19.04.2024 00:18:09;4,6,4,4,2;Crash;0;0
 19.04.2024 00:18:09;2,6,4,4,2;None;0;0
 19.04.2024 00:18:09;4,6,5,4,2;None;0;0
 19.04.2024 00:18:09;4,6,0,4,2;None;0;0
 19.04.2024 00:18:09;8,4,5,4,1;None;0;0
 19.04.2024 00:18:10;4,4,5,4,2;None;0;0
 19.04.2024 00:18:10;4,4,5,4,2;None;0;0
 19.04.2024 00:18:10;4,6,5,4,2;None;0;0
 19.04.2024 00:18:10;4,4,2,4,2;None;0;0
 19.04.2024 00:18:10;2,4,4,4,2;None;0;0
 19.04.2024 00:18:10;4,6,4,4,2;None;0;0
 19.04.2024 00:18:11;4,4,3,3,2;None;0;0
 19.04.2024 00:18:11;4,4,5,4,2;None;0;0
 19.04.2024 00:18:11;2,6,3,4,1;None;0;0
 19.04.2024 00:18:11;2,6,5,4,2;None;0;0
 19.04.2024 00:18:11;4,4,4,4,2;None;0;0
 19.04.2024 00:18:11;4,4,4,4,2;None;0;0
 19.04.2024 00:18:11;4,6,4,4,2;None;0;0
 19.04.2024 00:18:12;4,6,4,4,2;None;0;0
 19.04.2024 00:18:12;6,6,0,3,2;Crash;0;0
 19.04.2024 00:18:12;4,6,4,4,2;None;0;0
 19.04.2024 00:18:12;4,4,3,4,2;Crash;0;0
 19.04.2024 00:18:12;4,6,4,4,2;None;0;0
 19.04.2024 00:18:12;4,4,4,4,2;Crash;0;0
 19.04.2024 00:18:13;4,6,3,3,1;Crash;0;0
 19.04.2024 00:18:13;4,4,4,4,2;Crash;0;0
 19.04.2024 00:18:13;4,4,5,4,2;Crash;0;0
 19.04.2024 00:18:13;4,4,1,3,2;Crash;0;0
 19.04.2024 00:18:13;2,4,5,4,2;None;0;0
 19.04.2024 00:18:13;4,6,5,4,1;Crash;0;0
 19.04.2024 00:18:13;8,4,4,4,2;Crash;0;0
 19.04.2024 00:18:14;4,4,4,4,2;Crash;0;0
 19.04.2024 00:18:14;4,6,5,4,2;None;0;0
 19.04.2024 00:18:14;2,4,4,4,2;Crash;0;0
 19.04.2024 00:18:14;4,4,5,4,2;None;0;0
 19.04.2024 00:18:14;2,4,0,4,2;None;0;0
 19.04.2024 00:18:14;4,6,5,4,2;None;0;0
 19.04.2024 00:18:15;8,4,0,4,1;None;0;0
 19.04.2024 00:18:15;6,4,4,4,2;None;0;0
 19.04.2024 00:18:15;4,6,0,4,2;None;0;0
 19.04.2024 00:18:15;4,6,5,4,2;None;0;0
 19.04.2024 00:18:15;4,4,2,4,2;None;0;0
 19.04.2024 00:18:15;4,4,3,4,2;None;0;0
 19.04.2024 00:18:15;4,6,5,4,2;None;0;0
 19.04.2024 00:18:16;2,6,6,4,2;None;0;0
 19.04.2024 00:18:16;4,4,4,3,2;None;0;0
 19.04.2024 00:18:16;6,4,4,4,2;None;0;0
 19.04.2024 00:18:16;4,4,4,4,2;None;0;0
 19.04.2024 00:18:16;2,6,4,4,2;None;0;0
 19.04.2024 00:18:16;4,4,5,4,2;None;0;0
 19.04.2024 00:18:17;4,6,5,4,2;None;0;0
 19.04.2024 00:18:17;4,6,5,4,2;None;0;0
 19.04.2024 00:18:17;4,6,3,4,1;None;0;0
 19.04.2024 00:18:17;4,4,2,4,2;None;0;0
 19.04.2024 00:18:17;4,6,4,4,2;Dodge;1;1
 19.04.2024 00:18:17;8,4,4,4,2;Dodge;1;1
 19.04.2024 00:18:18;4,6,3,4,2;Dodge;1;1
 19.04.2024 00:18:18;6,6,3,4,2;None;1;1
 19.04.2024 00:18:18;4,4,0,4,2;None;1;1
 19.04.2024 00:18:18;4,6,2,4,2;None;1;1
 19.04.2024 00:18:18;4,4,2,4,2;None;1;1
 19.04.2024 00:18:18;2,4,5,4,2;None;1;1
 19.04.2024 00:18:18;4,4,4,3,2;None;1;1
 19.04.2024 00:18:19;4,4,1,3,2;None;1;1
 19.04.2024 00:18:19;6,6,1,4,2;None;1;1
 19.04.2024 00:18:19;2,4,5,4,2;None;1;1
 19.04.2024 00:18:19;2,4,4,4,2;None;1;1
 19.04.2024 00:18:19;4,6,4,4,1;None;1;1
 19.04.2024 00:18:19;2,4,4,4,2;None;1;1
 19.04.2024 00:18:19;4,4,4,4,2;None;1;1
 19.04.2024 00:18:20;4,4,0,4,2;None;1;1
 19.04.2024 00:18:20;2,4,4,4,2;None;1;1
 19.04.2024 00:18:20;2,4,5,4,2;None;1;1
 19.04.2024 00:18:20;4,4,5,4,2;None;1;1
 19.04.2024 00:18:20;4,6,4,4,2;None;1;1
 19.04.2024 00:18:20;4,4,2,4,2;None;1;1
 19.04.2024 00:18:21;4,4,5,4,2;None;1;1
 19.04.2024 00:18:21;4,4,5,4,2;None;1;1
 19.04.2024 00:18:21;4,4,4,3,2;None;1;1
 19.04.2024 00:18:21;4,6,4,4,2;Dodge;2;2
 19.04.2024 00:18:21;4,4,5,5,2;Dodge;2;2
 19.04.2024 00:18:21;4,4,4,4,1;Dodge;2;2
 19.04.2024 00:18:21;4,6,3,4,2;None;2;2
 19.04.2024 00:18:22;4,6,5,4,2;None;2;2
 19.04.2024 00:18:22;4,6,5,4,2;None;2;2
 19.04.2024 00:18:22;4,6,5,4,2;None;2;2
 19.04.2024 00:18:22;4,6,0,4,2;None;2;2
 19.04.2024 00:18:22;6,6,3,4,2;None;2;2
 19.04.2024 00:18:22;4,6,0,4,2;None;2;2
 19.04.2024 00:18:23;6,4,0,4,2;None;2;2
 19.04.2024 00:18:23;6,4,2,4,2;None;2;2
 19.04.2024 00:18:23;4,4,4,4,2;None;2;2
 19.04.2024 00:18:23;4,4,3,4,2;None;2;2
 19.04.2024 00:18:23;2,6,5,4,1;None;2;2
 19.04.2024 00:18:23;4,6,3,4,2;None;2;2
 19.04.2024 00:18:23;2,4,4,4,2;None;2;2
 19.04.2024 00:18:24;4,6,0,4,2;None;2;2
 19.04.2024 00:18:24;4,4,0,4,2;None;2;2
 19.04.2024 00:18:24;8,6,4,4,1;None;2;2
 19.04.2024 00:18:24;6,6,3,4,2;None;2;2
 19.04.2024 00:18:24;4,4,5,4,2;None;2;2
 19.04.2024 00:18:24;4,6,4,4,2;None;2;2
 19.04.2024 00:18:25;4,6,0,4,2;None;2;2
 19.04.2024 00:18:25;8,4,4,4,1;None;2;2
 19.04.2024 00:18:25;6,6,2,4,2;None;2;2
 19.04.2024 00:18:25;4,4,5,4,2;None;2;2
 19.04.2024 00:18:25;6,6,5,4,1;None;2;2
 19.04.2024 00:18:25;4,4,5,5,2;None;2;2
 19.04.2024 00:18:25;4,6,4,4,2;None;2;2
 19.04.2024 00:18:26;8,4,4,4,2;None;2;2
 19.04.2024 00:18:26;4,4,4,4,2;Crash;0;2
 19.04.2024 00:18:26;4,4,3,4,2;None;0;2
 19.04.2024 00:18:26;2,4,4,4,1;Crash;0;2
 19.04.2024 00:18:26;4,4,5,4,2;Crash;0;2
 19.04.2024 00:18:26;4,4,2,4,2;None;0;2
 19.04.2024 00:18:27;4,6,6,4,2;Crash;0;2
 19.04.2024 00:18:27;4,4,3,4,2;Crash;0;2
 19.04.2024 00:18:27;8,4,0,4,2;None;0;2
 19.04.2024 00:18:27;6,4,0,4,2;None;0;2
 19.04.2024 00:18:27;6,6,4,4,2;Crash;0;2
 19.04.2024 00:18:27;2,6,5,4,2;Crash;0;2
 19.04.2024 00:18:27;4,4,3,4,2;None;0;2
 19.04.2024 00:18:28;6,6,2,3,2;None;0;2
 19.04.2024 00:18:28;4,6,5,4,1;Crash;0;2
 19.04.2024 00:18:28;4,4,3,4,2;None;0;2
 19.04.2024 00:18:28;4,6,0,4,1;None;0;2
 19.04.2024 00:18:28;4,6,5,4,1;None;0;2
 19.04.2024 00:18:28;4,6,3,4,2;None;0;2
 19.04.2024 00:18:29;4,6,5,4,1;None;0;2
 19.04.2024 00:18:29;4,4,6,4,2;None;0;2
 19.04.2024 00:18:29;4,4,4,4,2;None;0;2
 19.04.2024 00:18:29;4,6,5,4,2;None;0;2
 19.04.2024 00:18:29;4,6,4,4,2;None;0;2
 19.04.2024 00:18:29;4,6,2,4,2;None;0;2
 19.04.2024 00:18:29;4,4,4,4,1;None;0;2
 19.04.2024 00:18:30;4,6,5,4,2;None;0;2
 19.04.2024 00:18:30;2,6,5,5,2;None;0;2
 19.04.2024 00:18:30;2,4,4,4,2;None;0;2
 19.04.2024 00:18:30;8,4,3,3,2;None;0;2
 19.04.2024 00:18:30;2,6,4,4,2;None;0;2
 19.04.2024 00:18:30;6,6,3,4,1;None;0;2
 19.04.2024 00:18:31;4,4,4,4,2;None;0;2
 19.04.2024 00:18:31;4,4,4,4,1;None;0;2
 19.04.2024 00:18:31;4,6,6,4,2;None;0;2
 19.04.2024 00:18:31;2,4,5,4,2;None;0;2
 19.04.2024 00:18:31;4,4,5,4,2;None;0;2
 19.04.2024 00:18:31;4,4,5,4,2;None;0;2
 19.04.2024 00:18:31;2,6,4,4,2;None;0;2
 19.04.2024 00:18:32;6,4,4,4,2;None;0;2
 19.04.2024 00:18:32;2,6,4,4,2;None;0;2
 19.04.2024 00:18:32;4,4,5,4,2;Dodge;1;3
 19.04.2024 00:18:32;4,4,0,4,2;Dodge;1;3
 19.04.2024 00:18:32;4,4,4,4,1;Dodge;1;3
 19.04.2024 00:18:32;2,6,6,4,2;None;1;3
 19.04.2024 00:18:33;4,4,5,4,2;None;1;3
 19.04.2024 00:18:33;4,6,5,4,1;None;1;3
 19.04.2024 00:18:33;4,4,3,4,2;None;1;3
 19.04.2024 00:18:33;6,4,3,4,2;None;1;3
 19.04.2024 00:18:33;4,6,5,3,2;None;1;3
 19.04.2024 00:18:33;4,4,5,3,2;None;1;3
 19.04.2024 00:18:33;4,6,0,4,2;None;1;3
 19.04.2024 00:18:34;6,4,5,4,1;None;1;3
 19.04.2024 00:18:34;4,4,4,4,2;None;1;3
 19.04.2024 00:18:34;2,6,1,4,2;None;1;3
 19.04.2024 00:18:34;4,6,5,4,2;None;1;3
 19.04.2024 00:18:34;6,6,3,4,2;None;1;3
 19.04.2024 00:18:34;4,4,5,4,1;None;1;3
 19.04.2024 00:18:35;6,4,3,4,2;None;1;3
 19.04.2024 00:18:35;4,4,4,4,2;None;1;3
 19.04.2024 00:18:35;4,6,3,4,2;None;1;3
 19.04.2024 00:18:35;4,6,4,4,2;None;1;3
 19.04.2024 00:18:35;4,4,4,4,2;None;1;3
 19.04.2024 00:18:35;4,6,5,4,2;None;1;3
 19.04.2024 00:18:35;4,4,5,4,2;None;1;3
 19.04.2024 00:18:36;4,6,4,3,2;None;1;3
 19.04.2024 00:18:36;6,4,4,4,1;Crash;0;3
 19.04.2024 00:18:36;2,4,4,4,1;None;0;3
 19.04.2024 00:18:36;4,4,3,4,2;Crash;0;3
 19.04.2024 00:18:36;4,4,3,4,2;Crash;0;3
 19.04.2024 00:18:36;4,4,1,4,2;Crash;0;3
 19.04.2024 00:18:37;4,6,3,4,2;None;0;3
 19.04.2024 00:18:37;2,4,5,4,1;Crash;0;3
 19.04.2024 00:18:37;4,6,4,4,2;Crash;0;3
 19.04.2024 00:18:37;6,6,4,5,1;None;0;3
 19.04.2024 00:18:37;4,6,5,4,2;Crash;0;3
 19.04.2024 00:18:37;4,6,6,4,1;Crash;0;3
 19.04.2024 00:18:37;2,4,5,4,2;None;0;3
 19.04.2024 00:18:38;4,4,3,4,2;None;0;3
 19.04.2024 00:18:38;4,4,4,4,2;Crash;0;3
 19.04.2024 00:18:38;4,6,4,4,2;None;0;3
 19.04.2024 00:18:38;4,4,0,4,2;None;0;3
 19.04.2024 00:18:38;4,4,0,4,2;None;0;3
 19.04.2024 00:18:38;4,6,0,5,2;None;0;3
 19.04.2024 00:18:39;2,4,5,3,2;None;0;3
 19.04.2024 00:18:39;2,6,5,4,2;None;0;3
 19.04.2024 00:18:39;4,4,6,4,2;None;0;3
 19.04.2024 00:18:39;2,4,4,4,2;None;0;3
 19.04.2024 00:18:39;4,4,3,4,2;None;0;3
 19.04.2024 00:18:39;4,4,5,4,2;None;0;3
 19.04.2024 00:18:39;6,4,0,5,2;None;0;3
 19.04.2024 00:18:40;2,6,5,4,2;None;0;3
 19.04.2024 00:18:40;2,4,5,4,1;None;0;3
 19.04.2024 00:18:40;2,4,4,3,2;None;0;3
 19.04.2024 00:18:40;4,6,5,4,2;None;0;3
 19.04.2024 00:18:40;2,4,0,4,2;None;0;3
 19.04.2024 00:18:40;6,4,5,4,2;None;0;3
 19.04.2024 00:18:41;6,4,4,4,2;None;0;3
 19.04.2024 00:18:41;4,6,5,4,1;None;0;3
 19.04.2024 00:18:41;4,4,3,4,1;None;0;3
 19.04.2024 00:18:41;4,4,4,4,1;None;0;3
 19.04.2024 00:18:41;4,4,5,4,2;None;0;3
 19.04.2024 00:18:41;4,6,5,4,2;None;0;3
 19.04.2024 00:18:41;4,4,4,4,2;None;0;3
 19.04.2024 00:18:42;8,4,3,4,1;None;0;3
 19.04.2024 00:18:42;4,6,5,3,1;None;0;3
 19.04.2024 00:18:42;2,6,5,4,1;Dodge;1;4
 19.04.2024 00:18:42;6,4,0,4,2;None;1;4
 19.04.2024 00:18:42;6,4,4,4,2;Dodge;1;4
 19.04.2024 00:18:42;8,6,5,4,2;None;1;4
 19.04.2024 00:18:43;4,4,2,4,2;None;1;4
 19.04.2024 00:18:43;2,6,4,4,1;None;1;4
 19.04.2024 00:18:43;4,4,4,4,2;None;1;4
 19.04.2024 00:18:43;4,6,3,4,2;None;1;4
 19.04.2024 00:18:43;4,4,5,4,2;None;1;4
 19.04.2024 00:18:43;6,6,0,4,2;None;1;4
 19.04.2024 00:18:43;2,6,5,4,2;None;1;4
 19.04.2024 00:18:44;6,6,4,4,2;None;1;4
 19.04.2024 00:18:44;4,4,4,4,2;None;1;4
 19.04.2024 00:18:44;4,4,5,4,2;None;1;4
 19.04.2024 00:18:44;4,4,3,4,2;None;1;4
 19.04.2024 00:18:44;8,6,4,3,2;None;1;4
 19.04.2024 00:18:44;4,4,0,4,2;None;1;4
 19.04.2024 00:18:45;4,4,4,4,2;None;1;4
 19.04.2024 00:18:45;2,6,5,4,1;None;1;4
 19.04.2024 00:18:45;4,6,4,4,2;Dodge;2;5
 19.04.2024 00:18:45;4,4,4,4,2;None;2;5
 19.04.2024 00:18:45;2,4,5,4,2;None;2;5
 19.04.2024 00:18:45;2,4,4,4,2;None;2;5
 19.04.2024 00:18:45;2,4,4,4,2;None;2;5
 19.04.2024 00:18:46;2,4,5,4,2;None;2;5
 19.04.2024 00:18:46;4,4,5,4,1;None;2;5
 19.04.2024 00:18:46;6,6,4,4,2;None;2;5
 19.04.2024 00:18:46;4,6,5,4,1;None;2;5
 19.04.2024 00:18:46;6,6,3,4,2;None;2;5
 19.04.2024 00:18:47;4,6,4,4,2;None;2;5
 19.04.2024 00:18:47;4,4,4,4,1;None;2;5
 19.04.2024 00:18:47;6,4,0,4,2;None;2;5
 19.04.2024 00:18:47;2,6,5,4,1;None;2;5
 19.04.2024 00:18:48;4,6,5,4,2;None;2;5
 19.04.2024 00:18:48;4,4,5,4,2;None;2;5
 19.04.2024 00:18:48;4,6,0,4,1;None;2;5
 19.04.2024 00:18:48;4,6,0,4,2;None;2;5
 19.04.2024 00:18:48;2,4,4,4,2;None;2;5
 19.04.2024 00:18:48;2,4,3,5,2;None;2;5
 19.04.2024 00:18:49;4,4,5,4,2;None;2;5
 19.04.2024 00:18:49;4,4,3,4,2;None;2;5
 19.04.2024 00:18:49;4,4,3,4,2;None;2;5
 19.04.2024 00:18:49;6,4,5,4,1;None;2;5
 19.04.2024 00:18:49;2,4,5,4,2;None;2;5
 19.04.2024 00:18:49;6,6,4,4,2;None;2;5
 19.04.2024 00:18:50;4,6,5,4,2;None;2;5
 19.04.2024 00:18:50;4,4,4,4,2;None;2;5
 19.04.2024 00:18:50;2,4,5,4,1;None;2;5
 19.04.2024 00:18:50;4,6,5,5,2;None;2;5
 19.04.2024 00:18:50;4,6,2,4,2;None;2;5
 19.04.2024 00:18:50;2,4,4,3,1;None;2;5
 19.04.2024 00:18:50;10,4,0,4,2;None;2;5
 19.04.2024 00:18:51;4,6,0,4,2;None;2;5
 19.04.2024 00:18:51;4,4,3,4,2;None;2;5
 19.04.2024 00:18:51;2,4,5,4,1;None;2;5
 19.04.2024 00:18:51;4,4,3,4,2;None;2;5
 19.04.2024 00:18:51;4,6,4,4,2;Dodge;3;6
 19.04.2024 00:18:51;4,6,4,4,2;None;3;6
 19.04.2024 00:18:52;4,4,4,4,1;None;3;6
 19.04.2024 00:18:52;4,4,5,4,2;None;3;6
 19.04.2024 00:18:52;2,4,6,4,2;None;3;6
 19.04.2024 00:18:52;4,4,3,4,2;None;3;6
 19.04.2024 00:18:52;4,4,3,4,2;None;3;6
 19.04.2024 00:18:52;4,4,4,3,2;None;3;6
 19.04.2024 00:18:52;2,6,5,4,2;None;3;6
 19.04.2024 00:18:53;4,6,5,4,2;None;3;6
 19.04.2024 00:18:53;6,6,4,4,2;None;3;6
 19.04.2024 00:18:53;4,6,5,4,2;None;3;6
 19.04.2024 00:18:53;4,6,5,4,2;None;3;6
 19.04.2024 00:18:53;4,6,4,4,2;None;3;6
 19.04.2024 00:18:53;4,6,0,4,2;None;3;6
 19.04.2024 00:18:54;10,4,5,4,1;None;3;6
 19.04.2024 00:18:54;4,6,5,4,2;None;3;6
 19.04.2024 00:18:54;2,4,5,4,2;None;3;6
 19.04.2024 00:18:54;2,4,5,4,1;None;3;6
 19.04.2024 00:18:54;6,6,4,4,1;None;3;6
 19.04.2024 00:18:54;2,4,5,3,2;None;3;6
 19.04.2024 00:18:54;4,6,5,4,2;None;3;6
 19.04.2024 00:18:55;4,4,3,4,1;None;3;6
 19.04.2024 00:18:55;2,4,4,4,1;None;3;6
 19.04.2024 00:18:55;6,4,4,4,2;None;3;6
 19.04.2024 00:18:55;2,4,5,4,2;None;3;6
 19.04.2024 00:18:55;4,4,3,4,1;None;3;6
 19.04.2024 00:18:55;2,4,3,4,2;None;3;6
 19.04.2024 00:18:56;2,6,0,4,2;None;3;6
 19.04.2024 00:18:56;4,4,3,4,2;None;3;6
 19.04.2024 00:18:56;4,4,4,3,2;None;3;6
 19.04.2024 00:18:56;4,6,4,4,2;Crash;0;6
 19.04.2024 00:18:56;2,4,5,4,2;None;0;6
 19.04.2024 00:18:56;2,4,5,4,1;None;0;6
 19.04.2024 00:18:56;4,4,4,4,2;Crash;0;6
 19.04.2024 00:18:57;4,4,5,4,2;Crash;0;6
 19.04.2024 00:18:57;2,6,5,4,2;Crash;0;6
 19.04.2024 00:18:57;4,4,3,4,2;None;0;6
 19.04.2024 00:18:57;4,4,3,4,2;Crash;0;6
 19.04.2024 00:18:57;4,4,4,4,1;Crash;0;6
 19.04.2024 00:18:57;4,6,3,4,2;Crash;0;6
 19.04.2024 00:18:58;2,4,5,4,2;Crash;0;6
 19.04.2024 00:18:58;6,6,5,4,2;None;0;6
 19.04.2024 00:18:58;4,6,5,4,2;None;0;6
 19.04.2024 00:18:58;4,4,4,4,2;Crash;0;6
 19.04.2024 00:18:58;2,6,4,4,2;None;0;6
 19.04.2024 00:18:58;4,4,4,3,2;None;0;6
 19.04.2024 00:18:58;2,4,4,4,2;None;0;6
 19.04.2024 00:18:59;4,6,5,4,2;None;0;6
 19.04.2024 00:18:59;6,4,0,4,2;None;0;6
 19.04.2024 00:18:59;4,6,3,4,2;None;0;6
 19.04.2024 00:18:59;4,6,3,4,2;None;0;6
 19.04.2024 00:18:59;4,6,4,4,2;None;0;6
 19.04.2024 00:18:59;4,6,5,5,2;None;0;6
 19.04.2024 00:19:00;4,6,5,4,2;None;0;6
 19.04.2024 00:19:00;4,6,5,4,2;None;0;6
 19.04.2024 00:19:00;4,4,4,4,2;None;0;6
 19.04.2024 00:19:00;4,4,4,4,2;None;0;6
 19.04.2024 00:19:00;4,4,4,4,2;None;0;6
 19.04.2024 00:19:00;4,4,4,4,2;None;0;6
 19.04.2024 00:19:00;4,6,0,4,2;None;0;6
 19.04.2024 00:19:01;4,6,4,3,2;None;0;6
 19.04.2024 00:19:01;4,6,3,4,2;None;0;6
 19.04.2024 00:19:01;4,6,3,4,2;None;0;6
 19.04.2024 00:19:01;6,4,5,4,2;None;0;6
 19.04.2024 00:19:01;4,6,4,4,1;None;0;6
 19.04.2024 00:19:01;4,6,5,4,2;None;0;6
 19.04.2024 00:19:02;8,6,5,4,1;None;0;6
 19.04.2024 00:19:02;2,6,5,4,2;None;0;6
 19.04.2024 00:19:02;4,4,4,5,2;Crash;0;6
 19.04.2024 00:19:02;8,4,0,4,2;None;0;6
 19.04.2024 00:19:02;4,6,3,4,2;None;0;6
 19.04.2024 00:19:02;4,6,5,4,2;Crash;0;6
 19.04.2024 00:19:02;4,6,4,4,1;None;0;6
 19.04.2024 00:19:03;4,4,6,4,2;Crash;0;6
 19.04.2024 00:19:03;2,6,5,4,2;Crash;0;6
 19.04.2024 00:19:03;4,4,3,4,2;Crash;0;6
 19.04.2024 00:19:03;4,4,5,4,2;None;0;6
 19.04.2024 00:19:03;4,6,4,4,2;None;0;6
 19.04.2024 00:19:03;4,6,4,4,1;Crash;0;6
 19.04.2024 00:19:04;8,4,3,4,2;Crash;0;6
 19.04.2024 00:19:04;6,4,2,4,2;Crash;0;6
 19.04.2024 00:19:04;4,6,5,4,2;None;0;6
 19.04.2024 00:19:04;4,6,6,4,2;None;0;6
 19.04.2024 00:19:04;6,4,4,4,2;Crash;0;6
 19.04.2024 00:19:04;6,6,2,4,2;None;0;6
 19.04.2024 00:19:04;4,4,5,4,2;None;0;6
 19.04.2024 00:19:05;4,6,5,4,2;None;0;6
 19.04.2024 00:19:05;6,4,0,3,2;None;0;6
 19.04.2024 00:19:05;4,6,4,4,2;None;0;6
 19.04.2024 00:19:05;4,4,4,4,2;None;0;6
 19.04.2024 00:19:05;2,6,5,4,2;None;0;6
 19.04.2024 00:19:05;6,4,4,4,2;None;0;6
 19.04.2024 00:19:06;8,6,6,3,2;None;0;6
 19.04.2024 00:19:06;2,6,5,4,2;None;0;6
 19.04.2024 00:19:06;2,4,6,4,1;None;0;6
 19.04.2024 00:19:06;4,6,5,4,2;None;0;6
 19.04.2024 00:19:06;4,4,4,4,2;None;0;6
 19.04.2024 00:19:06;4,4,5,4,2;None;0;6
 19.04.2024 00:19:06;2,4,4,4,2;None;0;6
 19.04.2024 00:19:07;6,4,4,4,2;None;0;6
 19.04.2024 00:19:07;8,6,4,4,2;None;0;6
 19.04.2024 00:19:07;4,6,4,4,2;None;0;6
 19.04.2024 00:19:07;4,4,3,4,1;Crash;0;6
 19.04.2024 00:19:07;4,6,0,4,1;None;0;6
 19.04.2024 00:19:07;4,6,3,4,1;Crash;0;6
 19.04.2024 00:19:08;4,6,4,3,2;Crash;0;6
 19.04.2024 00:19:08;4,4,1,4,2;Crash;0;6
